epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,ram_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,data_wait_s,compute_s
179,summary,0.317050,0.989674,0.306888,0.992681,0.00003773,0.9,,,,,,,,,,,,,,21,30.5,40,4,8.5,13,51,51.5,52,107.7,109.3,110.9,2760.0,10801.0,30.0,0,11.2,30.1,49.0,28.87,28.88,28.9,63.16,0.0,0.0,0.0,0.0,7.71,15.41,0.753,0.879,2.282,2.29,2.288,15.992,0.2,0.57
180,1,,,,,,,36,10,50,109.1,2760,10801,30,0,46.4,28.88,0.0,0.0,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2,,,,,,,29,9,54,108.2,2760,10801,30,0,10.0,28.87,0.0,16.41,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,summary,0.317713,0.990481,0.306994,0.991766,0.00003426,0.9,,,,,,,,,,,,,,29,32.5,36,9,9.5,10,50,52.0,54,108.2,108.65,109.1,2760.0,10801.0,30.0,0,10.0,28.2,46.4,28.87,28.88,28.88,63.16,0.0,0.0,0.0,0.0,8.21,16.41,0.753,0.879,2.282,2.28,2.282,15.992,0.21,0.56
181,1,,,,,,,50,14,50,111.1,2760,10801,30,0,51.6,28.88,0.0,0.0,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2,,,,,,,25,9,51,110.3,2760,10801,30,0,10.6,28.88,0.0,0.14,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,summary,0.321498,0.987577,0.305889,0.993596,0.00003096,0.9,,,,,,,,,,,,,,25,37.5,50,9,11.5,14,50,50.5,51,110.3,110.7,111.1,2760.0,10801.0,30.0,0,10.6,31.1,51.6,28.88,28.88,28.88,63.16,0.0,0.0,0.0,0.0,0.07,0.14,0.753,0.879,2.27,2.27,2.27,15.992,0.18,0.58
182,1,,,,,,,52,15,51,113.0,2760,10801,30,0,50.4,28.86,0.0,42.52,2.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2,,,,,,,60,20,53,107.2,2745,10801,30,0,9.2,28.82,0.0,0.0,2.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,summary,0.319741,0.989351,0.306003,0.993596,0.00002781,1.0,,,,,,,,,,,,,,52,56.0,60,15,17.5,20,51,52.0,53,107.2,110.1,113.0,2752.5,10801.0,30.0,0,9.2,29.8,50.4,28.82,28.84,28.86,63.16,0.0,0.0,0.0,0.0,21.26,42.52,0.758,0.879,2.162,2.16,2.163,15.992,0.25,0.62
183,1,,,,,,,1,1,48,109.6,2760,10801,30,0,47.1,28.83,0.0,0.0,2.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2,,,,,,,57,20,53,111.5,2745,10801,30,0,13.6,28.82,0.0,14.1,2.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,summary,0.315714,0.990319,0.307206,0.991766,0.00002483,0.9,,,,,,,,,,,,,,1,29.0,57,1,10.5,20,48,50.5,53,109.6,110.55,111.5,2752.5,10801.0,30.0,0,13.6,30.35,47.1,28.82,28.82,28.83,63.16,0.0,0.0,0.0,0.0,7.05,14.1,0.758,0.879,2.162,2.16,2.162,15.992,0.21,0.57
184,1,,,,,,,4,1,48,105.9,2760,10801,30,0,48.1,28.79,0.69,0.67,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2,,,,,,,59,20,53,111.3,2760,10801,30,0,8.3,28.77,0.0,14.16,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,summary,0.324324,0.986609,0.307945,0.992681,0.00002202,0.9,,,,,,,,,,,,,,4,31.5,59,1,10.5,20,48,50.5,53,105.9,108.6,111.3,2760.0,10801.0,30.0,0,8.3,28.2,48.1,28.77,28.78,28.79,63.16,0.0,0.34,0.69,0.67,7.42,14.16,0.758,0.879,2.156,2.16,2.156,15.992,0.21,0.57
185,1,,,,,,,5,1,48,105.9,2760,10801,30,0,53.8,28.79,0.0,0.0,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2,,,,,,,59,20,53,112.1,2760,10801,30,0,10.1,28.78,0.05,0.48,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,summary,0.328473,0.984350,0.304928,0.992681,0.00001937,0.9,,,,,,,,,,,,,,5,32.0,59,1,10.5,20,48,50.5,53,105.9,109.0,112.1,2760.0,10801.0,30.0,0,10.1,31.95,53.8,28.78,28.79,28.79,63.16,0.0,0.03,0.05,0.0,0.24,0.48,0.758,0.879,2.156,2.16,2.156,15.992,0.21,0.58
186,1,,,,,,,6,1,48,106.8,2760,10801,30,0,50.7,28.78,0.0,0.0,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2,,,,,,,58,19,54,112.3,2760,10801,30,0,9.1,28.79,0.11,1.24,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,summary,0.318483,0.989513,0.307094,0.992681,0.00001689,0.8,,,,,,,,,,,,,,6,32.0,58,1,10.0,19,48,51.0,54,106.8,109.55,112.3,2760.0,10801.0,30.0,0,9.1,29.9,50.7,28.78,28.79,28.79,63.16,0.0,0.06,0.11,0.0,0.62,1.24,0.758,0.879,2.156,2.16,2.156,15.992,0.19,0.57
187,1,,,,,,,6,1,48,106.4,2760,10801,30,0,47.2,28.78,0.0,0.02,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2,,,,,,,57,19,55,115.7,2760,10801,30,0,7.8,28.78,0.0,14.06,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,summary,0.320698,0.988706,0.305244,0.994511,0.00001457,0.9,,,,,,,,,,,,,,6,31.5,57,1,10.0,19,48,51.5,55,106.4,111.05,115.7,2760.0,10801.0,30.0,0,7.8,27.5,47.2,28.78,28.78,28.78,63.16,0.0,0.0,0.0,0.02,7.04,14.06,0.758,0.879,2.156,2.16,2.156,15.992,0.18,0.57
188,1,,,,,,,5,1,48,107.9,2760,10801,30,0,52.2,28.77,0.09,0.34,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2,,,,,,,52,17,51,113.0,2760,10801,30,0,7.4,28.77,0.09,11.85,2.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,summary,0.319690,0.987899,0.306426,0.994511,0.00001243,1.0,,,,,,,,,,,,,,5,28.5,52,1,9.0,17,48,49.5,51,107.9,110.45,113.0,2760.0,10801.0,30.0,0,7.4,29.8,52.2,28.77,28.77,28.77,63.16,0.09,0.09,0.09,0.34,6.09,11.85,0.758,0.879,2.095,2.13,2.156,15.992,0.24,0.62
189,1,,,,,,,28,7,49,117.2,2760,10801,30,0,49.5,28.79,0.0,0.0,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2,,,,,,,57,19,54,110.8,2760,10801,30,0,11.7,28.74,0.05,0.23,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,summary,0.319425,0.989513,0.305318,0.994511,0.00001045,0.9,,,,,,,,,,,,,,28,42.5,57,7,13.0,19,49,51.5,54,110.8,114.0,117.2,2760.0,10801.0,30.0,0,11.7,30.6,49.5,28.74,28.77,28.79,63.16,0.0,0.03,0.05,0.0,0.12,0.23,0.752,0.879,2.15,2.15,2.15,15.992,0.19,0.57
190,1,,,,,,,15,4,49,110.5,2760,10801,30,0,53.2,28.73,0.0,0.0,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2,,,,,,,50,17,53,114.7,2760,10801,30,0,8.0,28.73,0.0,0.11,2.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,summary,0.324633,0.986931,0.303444,0.994511,0.00000864,0.9,,,,,,,,,,,,,,15,32.5,50,4,10.5,17,49,51.0,53,110.5,112.6,114.7,2760.0,10801.0,30.0,0,8.0,30.6,53.2,28.73,28.73,28.73,63.16,0.0,0.0,0.0,0.0,0.06,0.11,0.752,0.879,2.146,2.15,2.15,15.992,0.2,0.56
191,1,,,,,,,20,5,50,110.0,2760,10801,30,0,49.4,28.75,0.0,54.17,2.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2,,,,,,,33,11,51,109.3,2760,10801,30,0,10.3,28.75,0.0,0.0,2.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,summary,0.319643,0.990803,0.304337,0.994511,0.00000700,0.9,,,,,,,,,,,,,,20,26.5,33,5,8.0,11,50,50.5,51,109.3,109.65,110.0,2760.0,10801.0,30.0,0,10.3,29.85,49.4,28.75,28.75,28.75,63.16,0.0,0.0,0.0,0.0,27.09,54.17,0.752,0.879,2.165,2.17,2.169,15.992,0.2,0.57
192,1,,,,,,,52,15,51,108.9,2760,10801,30,0,53.4,28.74,0.0,0.31,2.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2,,,,,,,24,9,53,109.5,2760,10801,30,0,9.9,28.74,0.0,15.73,2.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,summary,0.319344,0.988222,0.306333,0.992681,0.00000554,0.9,,,,,,,,,,,,,,24,38.0,52,9,12.0,15,51,52.0,53,108.9,109.2,109.5,2760.0,10801.0,30.0,0,9.9,31.65,53.4,28.74,28.74,28.74,63.16,0.0,0.0,0.0,0.31,8.02,15.73,0.752,0.879,2.169,2.17,2.169,15.992,0.19,0.57
193,1,,,,,,,53,15,52,113.3,2760,10801,30,0,48.5,28.75,0.0,0.0,2.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2,,,,,,,20,7,52,108.7,2760,10801,30,0,10.4,28.74,0.0,0.11,2.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,summary,0.317175,0.990965,0.304647,0.993596,0.00000424,0.8,,,,,,,,,,,,,,20,36.5,53,7,11.0,15,52,52.0,52,108.7,111.0,113.3,2760.0,10801.0,30.0,0,10.4,29.45,48.5,28.74,28.74,28.75,63.16,0.0,0.0,0.0,0.0,0.06,0.11,0.752,0.879,2.169,2.17,2.169,15.992,0.18,0.57
194,1,,,,,,,56,18,53,112.4,2760,10801,30,0,51.1,28.74,0.0,0.0,2.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2,,,,,,,86,4,54,110.1,2760,10801,30,0,10.3,28.73,0.0,0.05,2.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,summary,0.321890,0.987738,0.303383,0.994511,0.00000312,0.9,,,,,,,,,,,,,,56,71.0,86,4,11.0,18,53,53.5,54,110.1,111.25,112.4,2760.0,10801.0,30.0,0,10.3,30.7,51.1,28.73,28.73,28.74,63.16,0.0,0.0,0.0,0.0,0.03,0.05,0.752,0.879,2.151,2.15,2.151,15.992,0.22,0.63
195,1,,,,,,,4,1,48,110.0,2760,10801,30,0,47.1,28.75,0.0,58.11,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2,,,,,,,58,19,53,107.4,2760,10801,30,0,11.0,28.76,0.0,0.01,2.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,summary,0.312806,0.991449,0.304727,0.993596,0.00000217,0.9,,,,,,,,,,,,,,4,31.0,58,1,10.0,19,48,50.5,53,107.4,108.7,110.0,2760.0,10801.0,30.0,0,11.0,29.05,47.1,28.75,28.76,28.76,63.16,0.0,0.0,0.0,0.01,29.06,58.11,0.752,0.879,2.156,2.16,2.165,15.992,0.19,0.57
196,1,,,,,,,3,1,48,106.6,2760,10801,30,0,48.8,28.77,0.0,0.0,2.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2,,,,,,,46,15,54,111.6,2760,10801,30,0,12.0,28.74,0.0,14.54,2.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,summary,0.314737,0.990803,0.304507,0.994511,0.00000139,0.9,,,,,,,,,,,,,,3,24.5,46,1,8.0,15,48,51.0,54,106.6,109.1,111.6,2760.0,10801.0,30.0,0,12.0,30.4,48.8,28.74,28.75,28.77,63.16,0.0,0.0,0.0,0.0,7.27,14.54,0.752,0.879,2.152,2.16,2.165,15.992,0.21,0.59
197,1,,,,,,,6,1,48,107.3,2760,10801,30,0,46.9,28.74,0.0,0.0,2.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2,,,,,,,58,18,55,109.6,2760,10801,30,0,10.0,28.73,0.0,15.9,2.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,summary,0.319978,0.987899,0.306080,0.993596,0.00000078,0.9,,,,,,,,,,,,,,6,32.0,58,1,9.5,18,48,51.5,55,107.3,108.45,109.6,2760.0,10801.0,30.0,0,10.0,28.45,46.9,28.73,28.73,28.74,63.16,0.0,0.0,0.0,0.0,7.95,15.9,0.752,0.879,2.152,2.15,2.152,15.992,0.21,0.56
198,1,,,,,,,9,1,48,106.9,2760,10801,30,0,54.3,28.74,0.0,0.65,2.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2,,,,,,,66,19,54,113.2,2760,10801,30,0,12.7,28.73,0.03,0.63,2.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,summary,0.321051,0.988545,0.304477,0.994511,0.00000035,0.9,,,,,,,,,,,,,,9,37.5,66,1,10.0,19,48,51.0,54,106.9,110.05,113.2,2760.0,10801.0,30.0,0,12.7,33.5,54.3,28.73,28.73,28.74,63.16,0.0,0.01,0.03,0.63,0.64,0.65,0.752,0.879,2.158,2.16,2.159,15.992,0.21,0.58
199,1,,,,,,,11,2,48,111.8,2760,10801,30,0,50.4,28.73,0.0,50.84,2.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2,,,,,,,61,20,53,113.5,2760,10801,30,0,13.8,28.73,0.0,0.0,2.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,summary,0.320401,0.988706,0.305143,0.992681,0.00000009,0.9,,,,,,,,,,,,,,11,36.0,61,2,11.0,20,48,50.5,53,111.8,112.65,113.5,2760.0,10801.0,30.0,0,13.8,32.1,50.4,28.73,28.73,28.73,63.16,0.0,0.0,0.0,0.0,25.42,50.84,0.752,0.879,2.175,2.18,2.177,15.992,0.19,0.57
200,1,,,,,,,11,3,48,107.7,2760,10801,30,0,53.0,28.6,0.0,0.0,2.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2,,,,,,,65,18,52,110.2,2745,10801,30,0,20.5,28.59,0.43,12.17,2.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,summary,0.314730,0.991288,0.303293,0.994511,0.00000000,1.0,,,,,,,,,,,,,,11,38.0,65,3,10.5,18,48,50.0,52,107.7,108.95,110.2,2752.5,10801.0,30.0,0,20.5,36.75,53.0,28.59,28.59,28.6,63.16,0.0,0.21,0.43,0.0,6.08,12.17,0.752,0.879,2.177,2.19,2.208,15.992,0.2,0.67
201,1,,,,,,,81,5,52,110.8,2745,10801,30,0,50.9,28.65,0.0,6.32,2.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2,,,,,,,55,19,54,106.1,2760,10801,30,0,22.2,27.36,0.36,21.65,1.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,summary,0.318526,0.990481,0.305336,0.994511,0.00000000,1.0,,,,,,,,,,,,,,55,68.0,81,5,12.0,19,52,53.0,54,106.1,108.45,110.8,2752.5,10801.0,30.0,0,22.2,36.55,50.9,27.36,28.0,28.65,63.16,0.0,0.18,0.36,6.32,13.98,21.65,0.751,0.879,1.896,2.05,2.205,15.992,0.19,0.7
202,1,,,,,,,6,1,48,108.6,2760,10801,30,0,72.2,27.57,4.08,100.99,1.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2,,,,,,,59,20,53,97.5,2760,10801,30,0,15.2,27.56,5.42,91.25,1.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,summary,0.314476,0.991126,0.304465,0.994511,0.00000000,0.9,,,,,,,,,,,,,,6,32.5,59,1,10.5,20,48,50.5,53,97.5,103.05,108.6,2760.0,10801.0,30.0,0,15.2,43.7,72.2,27.56,27.56,27.57,63.16,4.08,4.75,5.42,91.25,96.12,100.99,0.751,0.879,1.905,1.91,1.905,15.992,0.22,0.61
203,1,,,,,,,8,2,48,106.3,2760,10801,30,0,53.2,27.56,4.12,40.14,1.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2,,,,,,,58,19,54,111.3,2760,10801,30,0,10.4,27.54,0.14,3.98,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,summary,0.317867,0.990803,0.304336,0.994511,0.00000000,0.8,,,,,,,,,,,,,,8,33.0,58,2,10.5,19,48,51.0,54,106.3,108.8,111.3,2760.0,10801.0,30.0,0,10.4,31.8,53.2,27.54,27.55,27.56,63.16,0.14,2.13,4.12,3.98,22.06,40.14,0.751,0.879,1.902,1.9,1.905,15.992,0.18,0.57
204,1,,,,,,,11,3,49,105.9,2760,10801,30,0,49.1,27.55,0.0,23.23,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2,,,,,,,54,18,52,110.5,2760,10801,30,0,8.6,27.54,0.14,58.85,1.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,summary,0.317617,0.989997,0.307361,0.994511,0.00000000,0.9,,,,,,,,,,,,,,11,32.5,54,3,10.5,18,49,50.5,52,105.9,108.2,110.5,2760.0,10801.0,30.0,0,8.6,28.85,49.1,27.54,27.55,27.55,63.16,0.0,0.07,0.14,23.23,41.04,58.85,0.751,0.879,1.894,1.9,1.902,15.992,0.21,0.57
205,1,,,,,,,11,3,49,106.8,2760,10801,30,0,54.9,27.54,0.0,0.0,1.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2,,,,,,,55,18,55,110.8,2760,10801,30,0,13.7,27.53,0.0,32.52,1.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,summary,0.311719,0.991772,0.306101,0.994511,0.00000000,0.8,,,,,,,,,,,,,,11,33.0,55,3,10.5,18,49,52.0,55,106.8,108.8,110.8,2760.0,10801.0,30.0,0,13.7,34.3,54.9,27.53,27.54,27.54,63.16,0.0,0.0,0.0,0.0,16.26,32.52,0.751,0.879,1.894,1.89,1.894,15.992,0.2,0.54
206,1,,,,,,,13,4,49,106.5,2760,10801,30,0,48.6,27.55,0.0,1.08,1.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2,,,,,,,59,20,54,114.1,2760,10801,30,0,10.8,27.54,0.03,14.75,1.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,summary,0.321752,0.988867,0.305384,0.993596,0.00000000,0.8,,,,,,,,,,,,,,13,36.0,59,4,12.0,20,49,51.5,54,106.5,110.3,114.1,2760.0,10801.0,30.0,0,10.8,29.7,48.6,27.54,27.55,27.55,63.16,0.0,0.01,0.03,1.08,7.92,14.75,0.751,0.879,1.869,1.88,1.894,15.992,0.2,0.54
207,1,,,,,,,13,4,49,108.5,2760,10801,30,0,50.4,27.55,0.0,0.0,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2,,,,,,,62,16,52,113.8,2760,10801,30,0,9.8,27.58,0.17,0.49,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,summary,0.314647,0.992094,0.306948,0.993596,0.00000000,1.0,,,,,,,,,,,,,,13,37.5,62,4,10.0,16,49,50.5,52,108.5,111.15,113.8,2760.0,10801.0,30.0,0,9.8,30.1,50.4,27.55,27.56,27.58,63.16,0.0,0.09,0.17,0.0,0.24,0.49,0.757,0.879,1.863,1.86,1.863,15.992,0.23,0.61
208,1,,,,,,,40,12,50,109.3,2760,10801,30,0,53.1,27.71,0.0,0.0,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2,,,,,,,52,17,54,105.2,2760,10801,30,0,10.7,27.71,0.13,7.15,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,summary,0.317429,0.990965,0.305263,0.994511,0.00000000,0.9,,,,,,,,,,,,,,40,46.0,52,12,14.5,17,50,52.0,54,105.2,107.25,109.3,2760.0,10801.0,30.0,0,10.7,31.9,53.1,27.71,27.71,27.71,63.16,0.0,0.07,0.13,0.0,3.58,7.15,0.757,0.879,1.863,1.86,1.863,15.992,0.2,0.57
209,1,,,,,,,1,0,49,106.3,2760,10801,30,0,51.3,27.71,0.0,44.64,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2,,,,,,,60,20,54,113.4,2745,10801,30,0,10.8,27.71,0.0,0.0,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,summary,0.321293,0.988545,0.306272,0.992681,0.00000000,0.8,,,,,,,,,,,,,,1,30.5,60,0,10.0,20,49,51.5,54,106.3,109.85,113.4,2752.5,10801.0,30.0,0,10.8,31.05,51.3,27.71,27.71,27.71,63.16,0.0,0.0,0.0,0.0,22.32,44.64,0.757,0.879,1.863,1.86,1.863,15.992,0.19,0.56
210,1,,,,,,,1,0,50,106.0,2760,10801,30,0,52.2,27.7,0.26,9.57,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2,,,,,,,60,20,53,115.0,2745,10801,30,0,8.8,27.7,0.0,14.75,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,summary,0.320015,0.990158,0.307426,0.992681,0.00000000,0.8,,,,,,,,,,,,,,1,30.5,60,0,10.0,20,50,51.5,53,106.0,110.5,115.0,2752.5,10801.0,30.0,0,8.8,30.5,52.2,27.7,27.7,27.7,63.16,0.0,0.13,0.26,9.57,12.16,14.75,0.757,0.879,1.863,1.86,1.863,15.992,0.19,0.54
211,1,,,,,,,1,0,48,107.4,2760,10801,30,0,51.9,27.72,0.0,0.0,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2,,,,,,,60,20,53,113.5,2745,10801,30,0,8.4,27.71,0.05,4.38,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,summary,0.323249,0.987577,0.304757,0.994511,0.00000000,0.9,,,,,,,,,,,,,,1,30.5,60,0,10.0,20,48,50.5,53,107.4,110.45,113.5,2752.5,10801.0,30.0,0,8.4,30.15,51.9,27.71,27.71,27.72,63.16,0.0,0.03,0.05,0.0,2.19,4.38,0.757,0.879,1.863,1.86,1.863,15.992,0.2,0.56
212,1,,,,,,,2,0,48,106.3,2760,10801,30,0,49.6,27.7,0.0,0.0,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2,,,,,,,59,19,55,113.8,2760,10801,30,0,7.8,27.7,0.06,1.51,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,summary,0.319577,0.989513,0.306367,0.992681,0.00000000,0.9,,,,,,,,,,,,,,2,30.5,59,0,9.5,19,48,51.5,55,106.3,110.05,113.8,2760.0,10801.0,30.0,0,7.8,28.7,49.6,27.7,27.7,27.7,63.16,0.0,0.03,0.06,0.0,0.76,1.51,0.757,0.879,1.863,1.86,1.863,15.992,0.21,0.54
213,1,,,,,,,3,0,48,106.7,2760,10801,30,0,49.4,27.69,0.0,44.64,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2,,,,,,,82,9,55,111.2,2760,10801,30,0,12.0,27.69,0.0,0.29,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,summary,0.317891,0.990965,0.305672,0.994511,0.00000000,0.9,,,,,,,,,,,,,,3,42.5,82,0,4.5,9,48,51.5,55,106.7,108.95,111.2,2760.0,10801.0,30.0,0,12.0,30.7,49.4,27.69,27.69,27.69,63.16,0.0,0.0,0.0,0.29,22.46,44.64,0.757,0.879,1.863,1.86,1.863,15.992,0.23,0.59
214,1,,,,,,,7,1,48,109.9,2760,10801,30,0,51.9,27.7,0.0,1.19,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2,,,,,,,59,20,56,111.5,2745,10801,30,0,8.5,27.69,0.14,14.77,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,summary,0.319224,0.989351,0.305636,0.993596,0.00000000,0.8,,,,,,,,,,,,,,7,33.0,59,1,10.5,20,48,52.0,56,109.9,110.7,111.5,2752.5,10801.0,30.0,0,8.5,30.2,51.9,27.69,27.7,27.7,63.16,0.0,0.07,0.14,1.19,7.98,14.77,0.753,0.879,1.863,1.86,1.863,15.992,0.21,0.54
215,1,,,,,,,7,1,48,105.6,2760,10801,30,0,52.7,27.7,0.0,0.0,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2,,,,,,,57,19,55,115.7,2760,10801,30,0,11.6,27.71,0.0,0.27,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,summary,0.318818,0.989029,0.304505,0.994511,0.00000000,0.9,,,,,,,,,,,,,,7,32.0,57,1,10.0,19,48,51.5,55,105.6,110.65,115.7,2760.0,10801.0,30.0,0,11.6,32.15,52.7,27.7,27.7,27.71,63.16,0.0,0.0,0.0,0.0,0.14,0.27,0.753,0.879,1.863,1.86,1.863,15.992,0.2,0.57
216,1,,,,,,,12,1,48,111.1,2760,10801,30,0,55.6,27.7,0.0,0.0,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2,,,,,,,66,19,54,111.5,2760,10801,30,0,9.7,27.69,0.11,0.22,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
