epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
63,0.309507,0.997257,0.300169,0.996340,0.00100000,0.9,45,52.8,58,24,27.6,30,55,56.8,58,117.7,121.72,124.4,2751.0,10801.0,30.0,0,14.9,25.62,60.6,24.48,24.49,24.49,63.16,0.0,4.05,8.31,0.0,19.89,81.74,9.865,12.186,0.33,0.23
64,0.310306,0.995805,0.296125,0.997255,0.00100000,0.9,52,53.2,54,26,27.8,29,54,56.4,58,120.7,121.86,123.6,2745.0,10801.0,30.0,0,13.7,25.14,58.7,24.49,24.51,24.52,63.16,0.34,31.04,64.2,0.0,65.96,202.86,9.865,12.186,0.34,0.24
65,0.307212,0.996934,0.297859,0.997255,0.00100000,1.0,24,32.0,44,11,15.4,22,55,55.6,56,112.3,118.06,121.9,2751.0,10801.0,30.0,0,27.0,48.9,80.6,24.51,24.61,24.66,63.16,0.0,4.75,12.25,0.0,2.52,11.97,9.865,12.186,0.38,0.25
66,0.307453,0.997419,0.296931,0.997255,0.00100000,0.9,44,53.0,59,22,28.0,32,57,57.6,58,112.7,114.66,117.6,2751.0,10801.0,30.0,0,14.2,30.12,60.1,24.7,24.73,24.78,63.16,0.2,3.06,5.14,0.09,34.86,71.72,9.865,12.186,0.37,0.24
67,0.305367,0.998225,0.298310,0.995425,0.00100000,0.9,48,57.2,71,25,30.2,38,53,55.0,58,115.9,117.78,120.6,2754.0,10801.0,30.0,0,10.7,26.46,68.7,24.97,25.0,25.02,63.16,0.37,9.48,21.8,0.0,20.17,77.45,9.865,12.186,0.37,0.23
68,0.307443,0.996934,0.295896,0.997255,0.00100000,0.9,57,58.2,60,31,31.0,31,54,56.4,58,122.4,122.44,122.5,2751.0,10801.0,30.0,0,11.5,21.56,57.8,24.99,25.0,25.01,63.16,2.19,4.06,6.64,0.0,3.58,16.69,9.865,12.186,0.35,0.22
69,0.306742,0.996612,0.297792,0.995425,0.00100000,0.9,15,23.0,55,7,11.0,27,55,55.4,57,120.2,120.32,120.8,2757.0,10801.0,30.0,0,9.9,20.94,54.2,25.02,25.03,25.04,63.16,0.24,11.39,28.44,0.0,53.36,114.68,9.865,12.186,0.32,0.22
70,0.307253,0.996450,0.296334,0.996340,0.00100000,0.9,5,14.4,52,2,6.8,26,52,52.8,56,112.3,113.52,118.4,2760.0,10801.0,30.0,0,7.4,23.14,56.1,24.92,24.95,25.06,63.16,0.0,3.16,7.39,0.0,46.17,117.3,9.865,12.186,0.38,0.24
71,0.305512,0.997903,0.297285,0.996340,0.00100000,0.9,2,2.0,2,2,2.0,2,52,52.0,52,111.0,111.0,111.0,2760.0,10801.0,30.0,0,4.8,16.02,48.3,24.88,24.89,24.89,63.16,0.0,0.0,0.0,0.0,0.1,0.5,9.865,12.186,0.33,0.22
72,0.305503,0.997741,0.299189,0.996340,0.00100000,0.9,12,12.0,12,6,6.0,6,51,51.0,51,110.4,110.4,110.4,2760.0,10801.0,30.0,0,4.1,15.36,52.9,24.87,24.88,24.89,63.16,0.0,0.21,1.07,0.0,5.05,25.25,9.865,12.186,0.32,0.22
73,0.307979,0.996773,0.297316,0.996340,0.00100000,0.9,2,44.4,55,2,22.8,28,52,54.4,55,115.5,117.66,118.2,2757.0,10801.0,30.0,0,6.4,16.52,51.9,24.86,24.87,24.88,63.16,0.0,4.85,14.89,0.0,64.47,146.5,9.865,12.186,0.37,0.22
74,0.304495,0.998225,0.295908,0.997255,0.00100000,0.9,37,40.6,43,21,21.6,22,52,54.4,56,114.5,118.82,121.7,2760.0,10801.0,30.0,0,4.9,14.56,48.7,24.85,24.86,24.86,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.33,0.22
75,0.306538,0.996773,0.298188,0.996340,0.00100000,0.9,49,67.6,80,24,35.4,43,57,57.6,58,121.8,124.44,126.2,2751.0,10801.0,30.0,0,5.0,15.34,49.5,24.84,24.84,24.85,63.16,0.0,5.61,28.05,0.0,23.54,117.71,9.865,12.186,0.33,0.22
